#,Column1,RPM,Wind (V),Wind (A),Wind (A)2,Wind (A)3,Wind (W),PV (V),PV (A),\,Bat (V),Bat (A),Bat (W),LED 1 (V),LED 1 (A),LED 1 (W),LED 2 (V),LED 2 (A),LED 2 (W),Temp (°C),Ex in (V),Date,Time
3528,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:01:35
3529,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:01:37
3530,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/2018,04:01:39
3531,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:01:43
3532,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/2018,04:01:45
3533,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/2018,04:01:47
3534,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:01:49
3535,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:01:51
3536,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:01:53
3537,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:01:55
3538,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:01:57
3539,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/2018,04:02:01
3540,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/2018,04:02:03
3541,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:02:05
3542,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:02:07
3543,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:02:10
3544,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:02:12
3545,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/2018,04:02:14
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
3551,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:02:28
3552,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:02:30
3553,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/2018,04:02:32
3554,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:02:34
3555,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/2018,04:02:36
3556,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/2018,04:02:38
3557,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/2018,04:02:40
3558,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:02:44
3559,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:02:46
3560,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:02:48
3561,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:02:50
3562,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:02:52
3563,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:02:54
3564,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:02:56
3565,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:02:58
3566,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/2018,04:03:00
3567,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:03:04
3568,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/2018,04:03:06
3569,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:03:08
3570,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:03:10
3571,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/2018,04:03:12
3572,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/2018,04:03:14
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
3578,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:03:28
3579,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/2018,04:03:30
3580,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/2018,04:03:32
3581,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:03:34
3582,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/2018,04:03:36
3583,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/2018,04:03:38
3584,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/2018,04:03:40
3585,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:03:44
3586,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:03:46
3587,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:03:48
3588,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:03:50
3589,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/2018,04:03:52
3590,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/2018,04:03:54
3591,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:03:56
3592,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:03:58
3593,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:04:00
3594,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/2018,04:04:02
3595,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:04:06
3596,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:04:08
3597,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/2018,04:04:10
3598,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/2018,04:04:12
3599,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:04:14
,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/2018,04:04:18
2,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:04:20
3,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:04:22
4,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:04:26
5,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:04:28
6,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:04:30
7,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/2018,04:04:32
8,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:04:34
9,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:04:36
10,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:04:38
11,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/2018,04:04:40
12,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:04:42
13,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:04:46
14,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:04:48
15,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:04:50
16,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:04:52
17,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:04:54
18,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:04:56
19,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/2018,04:04:58
20,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:05:01
21,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/2018,04:05:02
22,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/2018,04:05:05
23,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:05:09
24,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/2018,04:05:11
25,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/2018,04:05:13
26,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:05:15
27,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:05:17
28,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:05:19
29,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:05:21
30,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:05:23
31,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:05:25
32,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:05:29
33,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:05:31
34,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/2018,04:05:33
35,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/2018,04:05:35
36,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:05:37
37,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:05:39
38,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:05:41
39,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:05:43
40,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:05:45
41,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/2018,04:05:47
42,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/2018,04:05:51
43,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:05:53
44,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:05:55
45,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:05:57
46,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:05:59
47,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:06:01
48,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:06:03
49,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:06:05
50,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/2018,04:06:07
51,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:06:11
52,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:06:13
53,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:06:15
54,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:06:17
55,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:06:19
56,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:06:21
57,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:06:23
58,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:06:25
59,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/2018,04:06:27
60,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/2018,04:06:29
61,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:06:33
62,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:06:35
63,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:06:37
64,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:06:39
65,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:06:41
66,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/2018,04:06:43
67,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:06:45
68,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/2018,04:06:47
69,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:06:49
70,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:06:53
71,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:06:55
72,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:06:57
73,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:06:59
74,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:07:01
75,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:07:03
76,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:07:05
77,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:07:07
78,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:07:09
79,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/2018,04:07:13
80,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:07:15
81,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:07:17
82,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:07:19
83,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:07:21
84,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/2018,04:07:23
85,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:07:25
86,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:07:27
87,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:07:29
88,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:07:33
89,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:07:35
90,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:07:37
91,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:07:40
92,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:07:42
93,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:07:44
94,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:07:46
95,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:07:48
96,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:07:50
97,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:07:54
98,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/2018,04:07:56
99,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/2018,04:07:58
100,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:08:00
101,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:08:02
102,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:08:04
103,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:08:06
104,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:08:08
105,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/2018,04:08:10
106,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/2018,04:08:14
107,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/2018,04:08:16
108,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:08:18
109,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:08:20
110,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:08:22
111,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:08:24
112,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:08:26
113,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:08:28
114,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:08:30
115,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:08:32
116,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/2018,04:08:36
117,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:08:38
118,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/2018,04:08:40
119,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/2018,04:08:42
120,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:08:44
121,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/2018,04:08:46
122,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:08:48
123,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/2018,04:08:50
124,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:08:54
125,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:08:56
126,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:08:58
127,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:09:00
128,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:09:02
129,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:09:04
130,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:09:06
131,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:09:08
132,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:09:10
133,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:09:14
134,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:09:16
135,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/2018,04:09:18
136,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:09:20
137,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:09:22
138,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:09:24
139,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/2018,04:09:26
140,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:09:28
141,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/2018,04:09:30
142,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:09:34
143,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:09:36
144,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/2018,04:09:38
145,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/2018,04:09:40
146,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/2018,04:09:42
