id,pole_id,load1_time1_set,load1_time2_set,load1_outmode,load2_time1_set,load2_time2_set,load2_outmode,scale_mode,param_setup_volta,work_v_setup,menu_password_1,menu_password_2,menu_password_3,max_bat_limit,over_v_comeback,low_v_comeback,low_v_limit,mppt_close_v,mppt_start_v,longitude,latitude,createdAt,updatedAt
2131,4,0.453709578,DAY,6.737296592,2.700938317,DAY,pv_v,0,12,10,0,0,0,12,10.87382006,4.094259367,2.435294962,8,5,-81.10260327,34.02219048,2020-11-11 00:21:31,2020-11-11 00:21:31
2132,4,5.381052875,NIGHT,4.20155405,2.803136604,NIGHT,pv_v,0,10,11,0,0,0,10,11.63770945,6.981684262,1.435340688,8,10,-81.10260327,34.02219048,2020-11-11 00:21:32,2020-11-11 00:21:32
2133,9,3.20726531,DAY,0.202668829,4.533297509,DAY,pv_v,0,12,11,0,0,0,11,12.22809972,2.86574838,0.32359349,11,7,-80.90260327,34.22219048,2020-11-11 00:21:33,2020-11-11 00:21:33
2134,0,5.982593818,NIGHT,8.262030837,7.728213856,NIGHT,pv_v,0,10,10,0,0,0,10,5.525112127,5.696990837,1.506623102,2,3,-81.26260327,33.86219048,2020-11-11 00:21:34,2020-11-11 00:21:34
2135,2,4.511038569,DAY,1.027458868,4.333223825,DAY,pv_v,0,10,11,0,0,0,12,13.81232935,4.432320353,5.184056662,5,4,-81.18260327,33.94219048,2020-11-11 00:21:35,2020-11-11 00:21:35
2136,0,1.994355194,NIGHT,6.270148525,0.539578045,NIGHT,pv_v,0,10,10,0,0,0,11,11.86006965,8.054399799,9.145844606,8,8,-81.26260327,33.86219048,2020-11-11 00:21:36,2020-11-11 00:21:36
2137,6,9.945163821,DAY,4.905558329,8.081578564,DAY,pv_v,0,11,10,0,0,0,11,9.792148163,8.088162014,0.420378014,6,4,-81.02260327,34.10219048,2020-11-11 00:21:37,2020-11-11 00:21:37
2138,0,5.9781651,NIGHT,9.815426961,2.453973787,NIGHT,pv_v,0,11,10,0,0,0,12,12.77892467,1.784536049,0.253091107,11,10,-81.26260327,33.86219048,2020-11-11 00:21:38,2020-11-11 00:21:38
2139,3,8.911542595,DAY,5.820118895,0.561835364,DAY,pv_v,0,11,10,0,0,0,12,13.99890504,5.578678032,3.530474399,11,4,-81.14260327,33.98219048,2020-11-11 00:21:39,2020-11-11 00:21:39
2140,7,4.479042317,NIGHT,8.751541539,0.356422037,NIGHT,pv_v,0,10,10,0,0,0,10,5.73445517,0.43881105,3.112631513,5,8,-80.98260327,34.14219048,2020-11-11 00:21:40,2020-11-11 00:21:40
2141,3,5.001076564,DAY,4.754254488,7.48461252,DAY,pv_v,0,12,10,0,0,0,12,14.32594485,1.278225649,7.411596431,11,2,-81.14260327,33.98219048,2020-11-11 00:21:41,2020-11-11 00:21:41
2142,7,3.971758141,NIGHT,1.759558927,7.624098914,NIGHT,pv_v,0,11,12,0,0,0,10,10.46166542,7.928141522,0.781499744,10,2,-80.98260327,34.14219048,2020-11-11 00:21:42,2020-11-11 00:21:42
2143,3,6.549273565,DAY,8.504316124,9.898991751,DAY,pv_v,0,12,10,0,0,0,11,8.997880941,0.676786194,6.285340027,8,9,-81.14260327,33.98219048,2020-11-11 00:21:43,2020-11-11 00:21:43
2144,2,3.328758174,NIGHT,2.18520991,7.121061579,NIGHT,pv_v,0,12,12,0,0,0,10,13.20877145,0.413114602,3.930293135,6,2,-81.18260327,33.94219048,2020-11-11 00:21:44,2020-11-11 00:21:44
2145,5,2.239035337,DAY,8.650365516,4.20143678,DAY,pv_v,0,10,12,0,0,0,10,14.42644803,3.317874096,2.52153063,10,9,-81.06260327,34.06219048,2020-11-11 00:21:45,2020-11-11 00:21:45
2146,3,0.818833344,NIGHT,9.877148791,9.449167376,NIGHT,pv_v,0,10,11,0,0,0,12,7.581839445,9.989340915,9.699947681,10,9,-81.14260327,33.98219048,2020-11-11 00:21:46,2020-11-11 00:21:46
2147,1,1.203169367,DAY,6.704931806,5.801149353,DAY,pv_v,0,10,12,0,0,0,12,10.66087797,5.530578956,8.153732934,3,8,-81.22260327,33.90219048,2020-11-11 00:21:47,2020-11-11 00:21:47
2148,1,8.536752569,NIGHT,3.215729238,9.758766128,NIGHT,pv_v,0,10,11,0,0,0,12,11.01930661,8.177951762,8.734497449,11,8,-81.22260327,33.90219048,2020-11-11 00:21:48,2020-11-11 00:21:48
2149,1,7.060996316,DAY,3.581337406,6.997454992,DAY,pv_v,0,11,11,0,0,0,12,10.86859338,6.082777024,0.594302688,2,11,-81.22260327,33.90219048,2020-11-11 00:21:49,2020-11-11 00:21:49
2150,2,5.878890249,NIGHT,4.783074919,0.741552665,NIGHT,pv_v,0,12,10,0,0,0,10,13.41807584,4.978809081,5.668676481,9,5,-81.18260327,33.94219048,2020-11-11 00:21:50,2020-11-11 00:21:50
2151,1,0.525238436,DAY,3.351900535,3.115919193,DAY,pv_v,0,12,12,0,0,0,10,6.351340595,7.206247156,9.863894597,10,2,-81.22260327,33.90219048,2020-11-11 00:21:51,2020-11-11 00:21:51
2152,2,5.604432774,NIGHT,1.388429451,5.164511486,NIGHT,pv_v,0,12,10,0,0,0,10,12.03868763,1.844367622,0.84573364,6,5,-81.18260327,33.94219048,2020-11-11 00:21:52,2020-11-11 00:21:52
2153,4,1.215404423,DAY,1.173132237,9.931474288,DAY,pv_v,0,11,12,0,0,0,12,10.85075602,0.557804947,3.595911396,7,9,-81.10260327,34.02219048,2020-11-11 00:21:53,2020-11-11 00:21:53
2154,2,6.846428068,NIGHT,3.52563782,4.710116289,NIGHT,pv_v,0,10,11,0,0,0,11,13.23066153,8.25155865,3.501558956,5,4,-81.18260327,33.94219048,2020-11-11 00:21:54,2020-11-11 00:21:54
2155,5,4.892833406,DAY,1.457813046,3.286327079,DAY,pv_v,0,11,10,0,0,0,11,14.30816479,1.103341151,9.083200788,4,5,-81.06260327,34.06219048,2020-11-11 00:21:55,2020-11-11 00:21:55
2156,9,2.381495061,NIGHT,8.987460627,1.790866302,NIGHT,pv_v,0,11,11,0,0,0,10,11.06735243,6.196546122,3.999860174,2,9,-80.90260327,34.22219048,2020-11-11 00:21:56,2020-11-11 00:21:56
2157,3,1.846928512,DAY,0.509977955,3.832810734,DAY,pv_v,0,10,11,0,0,0,12,10.90624923,0.808070526,4.219693038,4,10,-81.14260327,33.98219048,2020-11-11 00:21:57,2020-11-11 00:21:57
2158,1,2.975505762,NIGHT,4.551102766,9.292670111,NIGHT,pv_v,0,11,11,0,0,0,10,9.168666591,3.981707537,3.902583164,2,5,-81.22260327,33.90219048,2020-11-11 00:21:58,2020-11-11 00:21:58
2159,9,0.127072269,DAY,6.53109525,1.52463654,DAY,pv_v,0,11,11,0,0,0,12,9.257257902,1.655017625,7.916663283,11,6,-80.90260327,34.22219048,2020-11-11 00:21:59,2020-11-11 00:21:59
2160,7,7.089652896,NIGHT,5.956469297,9.114211113,NIGHT,pv_v,0,11,11,0,0,0,10,12.63609287,8.731043351,6.405136635,2,10,-80.98260327,34.14219048,2020-11-11 00:21:60,2020-11-11 00:21:60
2161,4,9.694278403,DAY,6.122668514,8.318864385,DAY,pv_v,0,12,12,0,0,0,12,14.84358788,8.21913198,5.069666061,11,2,-81.10260327,34.02219048,2020-11-11 00:21:61,2020-11-11 00:21:61
2162,6,8.479795442,NIGHT,4.695066253,2.522608636,NIGHT,pv_v,0,10,12,0,0,0,12,8.07106531,5.727919796,3.609991605,4,7,-81.02260327,34.10219048,2020-11-11 00:21:62,2020-11-11 00:21:62
2163,4,4.068086711,DAY,7.057886378,4.57408282,DAY,pv_v,0,11,10,0,0,0,10,10.83745714,9.194953028,3.272655517,11,6,-81.10260327,34.02219048,2020-11-11 00:21:63,2020-11-11 00:21:63
2164,10,6.060986526,NIGHT,9.121643744,2.146226503,NIGHT,pv_v,0,10,10,0,0,0,10,10.87962652,8.450384069,5.632316515,5,8,-80.86260327,34.26219048,2020-11-11 00:21:64,2020-11-11 00:21:64
2165,4,4.701390754,DAY,4.920333025,8.320164135,DAY,pv_v,0,10,12,0,0,0,11,9.144263158,9.019669768,7.487402004,9,9,-81.10260327,34.02219048,2020-11-11 00:21:65,2020-11-11 00:21:65
2166,3,7.815929982,NIGHT,6.681484559,8.464049068,NIGHT,pv_v,0,11,11,0,0,0,12,8.355208431,2.013099447,9.884873302,5,10,-81.14260327,33.98219048,2020-11-11 00:21:66,2020-11-11 00:21:66
2167,7,2.037272288,DAY,0.060669965,0.606225261,DAY,pv_v,0,11,12,0,0,0,10,7.173915595,2.341901552,6.716064358,6,3,-80.98260327,34.14219048,2020-11-11 00:21:67,2020-11-11 00:21:67
2168,4,9.545360831,NIGHT,2.498487187,3.195917309,NIGHT,pv_v,0,10,10,0,0,0,11,6.338050616,8.805172467,8.090126195,5,5,-81.10260327,34.02219048,2020-11-11 00:21:68,2020-11-11 00:21:68
2169,3,9.118802681,DAY,7.05752797,2.950068249,DAY,pv_v,0,10,10,0,0,0,11,8.596314854,6.126291235,5.517104317,5,2,-81.14260327,33.98219048,2020-11-11 00:21:69,2020-11-11 00:21:69
2170,6,1.383625317,NIGHT,8.499897176,9.112205538,NIGHT,pv_v,0,11,12,0,0,0,11,9.990029385,3.473190641,6.364613587,11,7,-81.02260327,34.10219048,2020-11-11 00:21:70,2020-11-11 00:21:70
2171,4,5.940099577,DAY,9.581118427,3.161133346,DAY,pv_v,0,11,11,0,0,0,12,7.62448379,3.755843302,5.483553019,10,5,-81.10260327,34.02219048,2020-11-11 00:21:71,2020-11-11 00:21:71
2172,9,2.273804722,NIGHT,1.583377559,2.411804975,NIGHT,pv_v,0,11,10,0,0,0,12,11.92981047,7.322153016,3.038055308,2,7,-80.90260327,34.22219048,2020-11-11 00:21:72,2020-11-11 00:21:72
2173,3,2.186890215,DAY,8.377035518,4.204474787,DAY,pv_v,0,10,10,0,0,0,11,11.93347724,2.644450712,8.618575098,2,10,-81.14260327,33.98219048,2020-11-11 00:21:73,2020-11-11 00:21:73
2174,5,7.416521763,NIGHT,9.003225224,4.227710608,NIGHT,pv_v,0,11,12,0,0,0,12,10.20858862,2.626445595,0.504916848,5,9,-81.06260327,34.06219048,2020-11-11 00:21:74,2020-11-11 00:21:74
2175,9,5.046198699,DAY,0.111132343,9.600473362,DAY,pv_v,0,11,11,0,0,0,12,14.54457153,9.639999943,8.31765833,7,2,-80.90260327,34.22219048,2020-11-11 00:21:75,2020-11-11 00:21:75
2176,9,8.9680519,NIGHT,2.862563296,6.237158957,NIGHT,pv_v,0,12,12,0,0,0,10,14.72956965,3.142513424,3.222806841,11,10,-80.90260327,34.22219048,2020-11-11 00:21:76,2020-11-11 00:21:76
2177,8,6.674895257,DAY,8.697295465,2.898129842,DAY,pv_v,0,11,11,0,0,0,12,14.86590724,8.733912127,1.740626002,6,3,-80.94260327,34.18219048,2020-11-11 00:21:77,2020-11-11 00:21:77
2178,9,3.507473355,NIGHT,4.4477654,0.215256014,NIGHT,pv_v,0,12,12,0,0,0,11,9.259371167,0.694787036,1.195647248,10,10,-80.90260327,34.22219048,2020-11-11 00:21:78,2020-11-11 00:21:78
2179,0,6.410467129,DAY,3.437012852,2.583988347,DAY,pv_v,0,10,11,0,0,0,12,12.08434184,5.652475647,1.854966103,7,11,-81.26260327,33.86219048,2020-11-11 00:21:79,2020-11-11 00:21:79
2180,7,7.986616937,NIGHT,2.580315623,6.418767126,NIGHT,pv_v,0,11,10,0,0,0,12,10.76846084,0.290028141,4.757988314,4,11,-80.98260327,34.14219048,2020-11-11 00:21:80,2020-11-11 00:21:80
2181,8,1.396538677,DAY,3.064046633,0.966378528,DAY,pv_v,0,10,10,0,0,0,10,11.13163178,8.672744326,4.594209024,7,11,-80.94260327,34.18219048,2020-11-11 00:21:81,2020-11-11 00:21:81
2182,9,3.931724723,NIGHT,2.474112899,3.524762056,NIGHT,pv_v,0,11,12,0,0,0,11,12.43058658,6.962352983,6.574948013,2,4,-80.90260327,34.22219048,2020-11-11 00:21:82,2020-11-11 00:21:82
2183,2,7.59554357,DAY,3.754416751,7.637926395,DAY,pv_v,0,11,12,0,0,0,12,10.16944453,3.6670503,5.661318925,10,11,-81.18260327,33.94219048,2020-11-11 00:21:83,2020-11-11 00:21:83
2184,0,1.324441418,NIGHT,8.835663499,0.514718644,NIGHT,pv_v,0,11,11,0,0,0,10,13.37258647,6.653799696,2.957957131,10,10,-81.26260327,33.86219048,2020-11-11 00:21:84,2020-11-11 00:21:84
2185,2,8.403514907,DAY,9.728340388,7.720507937,DAY,pv_v,0,11,12,0,0,0,10,11.92312263,0.947807795,7.099970172,7,8,-81.18260327,33.94219048,2020-11-11 00:21:85,2020-11-11 00:21:85
2186,9,2.75459891,NIGHT,0.015416835,4.632006855,NIGHT,pv_v,0,10,10,0,0,0,10,9.10631168,0.893196691,2.827200387,5,9,-80.90260327,34.22219048,2020-11-11 00:21:86,2020-11-11 00:21:86
2187,2,5.412017755,DAY,1.322986257,7.258520069,DAY,pv_v,0,12,10,0,0,0,11,9.902024907,4.321767154,9.49195517,3,10,-81.18260327,33.94219048,2020-11-11 00:21:87,2020-11-11 00:21:87
2188,5,7.466278172,NIGHT,5.395920876,5.856472871,NIGHT,pv_v,0,11,11,0,0,0,11,9.452542795,5.651443249,3.716763313,4,8,-81.06260327,34.06219048,2020-11-11 00:21:88,2020-11-11 00:21:88
2189,8,6.511367427,DAY,8.803278566,1.740056418,DAY,pv_v,0,12,11,0,0,0,11,5.086891306,9.105240667,4.849327992,10,11,-80.94260327,34.18219048,2020-11-11 00:21:89,2020-11-11 00:21:89
2190,5,3.144777538,NIGHT,8.274444097,9.557184897,NIGHT,pv_v,0,10,10,0,0,0,10,7.89121465,3.420812072,7.935179706,7,10,-81.06260327,34.06219048,2020-11-11 00:21:90,2020-11-11 00:21:90
2191,8,4.912972799,DAY,6.874834039,0.131105058,DAY,pv_v,0,10,12,0,0,0,12,13.96185343,0.936066739,4.090911308,3,11,-80.94260327,34.18219048,2020-11-11 00:21:91,2020-11-11 00:21:91
2192,4,7.250696395,NIGHT,2.342333854,6.744476123,NIGHT,pv_v,0,11,10,0,0,0,10,8.432119189,7.958362175,3.892957901,2,2,-81.10260327,34.02219048,2020-11-11 00:21:92,2020-11-11 00:21:92
2193,9,1.999273405,DAY,4.505065327,7.018113214,DAY,pv_v,0,12,10,0,0,0,12,13.93452613,6.645939637,7.317967179,3,7,-80.90260327,34.22219048,2020-11-11 00:21:93,2020-11-11 00:21:93
2194,10,0.87323888,NIGHT,1.09583581,9.622325643,NIGHT,pv_v,0,10,11,0,0,0,12,8.083216701,9.835622184,8.709498867,5,7,-80.86260327,34.26219048,2020-11-11 00:21:94,2020-11-11 00:21:94
2195,9,6.473798697,DAY,4.250661283,6.097788912,DAY,pv_v,0,12,12,0,0,0,12,13.26622988,4.57066306,5.054192617,2,7,-80.90260327,34.22219048,2020-11-11 00:21:95,2020-11-11 00:21:95
2196,5,4.989499057,NIGHT,6.171002462,0.712437176,NIGHT,pv_v,0,12,10,0,0,0,10,14.39181699,1.147317245,1.242184301,10,8,-81.06260327,34.06219048,2020-11-11 00:21:96,2020-11-11 00:21:96
2197,8,2.564892871,DAY,8.328664253,9.929254782,DAY,pv_v,0,12,11,0,0,0,10,6.642768368,2.92722253,0.434181129,7,2,-80.94260327,34.18219048,2020-11-11 00:21:97,2020-11-11 00:21:97
2198,0,2.913138873,NIGHT,5.393970106,9.471679041,NIGHT,pv_v,0,11,11,0,0,0,11,10.25249619,9.473140635,4.103131143,4,7,-81.26260327,33.86219048,2020-11-11 00:21:98,2020-11-11 00:21:98
2199,5,9.312288687,DAY,6.371922534,6.47617036,DAY,pv_v,0,12,10,0,0,0,10,5.798896287,6.573924996,8.814802856,8,7,-81.06260327,34.06219048,2020-11-11 00:21:99,2020-11-11 00:21:99
2200,10,6.017282085,NIGHT,8.61320809,0.300149716,NIGHT,pv_v,0,12,12,0,0,0,11,8.321506784,3.664584873,0.31805133,2,5,-80.86260327,34.26219048,2020-11-11 00:22:00,2020-11-11 00:22:00
2201,3,4.665107461,DAY,1.006507496,7.746711891,DAY,pv_v,0,10,11,0,0,0,10,6.112992167,6.359581569,0.99032937,10,6,-81.14260327,33.98219048,2020-11-11 00:22:01,2020-11-11 00:22:01
2202,4,1.361628338,NIGHT,6.234361605,7.772181971,NIGHT,pv_v,0,10,10,0,0,0,10,13.40999492,6.732016827,8.531872479,11,9,-81.10260327,34.02219048,2020-11-11 00:22:02,2020-11-11 00:22:02
2203,7,8.36227852,DAY,7.265936508,2.1506179,DAY,pv_v,0,12,10,0,0,0,11,9.601015575,9.950135564,1.486347297,8,5,-80.98260327,34.14219048,2020-11-11 00:22:03,2020-11-11 00:22:03
2204,0,8.390454681,NIGHT,6.770019092,2.175910548,NIGHT,pv_v,0,11,12,0,0,0,11,6.201812827,5.129709245,0.001034968,4,3,-81.26260327,33.86219048,2020-11-11 00:22:04,2020-11-11 00:22:04
2205,10,7.863101365,DAY,1.144179035,0.483387938,DAY,pv_v,0,11,11,0,0,0,11,11.61062866,2.515722815,1.875903658,3,9,-80.86260327,34.26219048,2020-11-11 00:22:05,2020-11-11 00:22:05
2206,6,5.03713781,NIGHT,7.885398821,4.709201229,NIGHT,pv_v,0,11,12,0,0,0,12,10.60704907,8.420975032,0.892793164,11,6,-81.02260327,34.10219048,2020-11-11 00:22:06,2020-11-11 00:22:06
2207,0,2.953502143,DAY,6.511553774,4.561243068,DAY,pv_v,0,12,12,0,0,0,11,9.693468832,0.020162453,8.783063063,9,10,-81.26260327,33.86219048,2020-11-11 00:22:07,2020-11-11 00:22:07
2208,6,9.979072288,NIGHT,1.145101186,5.916688152,NIGHT,pv_v,0,12,12,0,0,0,10,8.863312995,6.657391601,4.136089117,2,7,-81.02260327,34.10219048,2020-11-11 00:22:08,2020-11-11 00:22:08
2209,10,0.173215076,DAY,5.874989714,9.713324089,DAY,pv_v,0,11,10,0,0,0,10,9.717768735,6.816700165,9.677978845,4,7,-80.86260327,34.26219048,2020-11-11 00:22:09,2020-11-11 00:22:09
2210,1,9.526385348,NIGHT,6.039162332,9.009733633,NIGHT,pv_v,0,10,11,0,0,0,11,7.086978465,2.864247256,8.322534976,5,10,-81.22260327,33.90219048,2020-11-11 00:22:10,2020-11-11 00:22:10
2211,1,3.395222757,DAY,6.146311194,7.676490497,DAY,pv_v,0,11,12,0,0,0,10,11.84989449,7.683024618,5.380852228,9,3,-81.22260327,33.90219048,2020-11-11 00:22:11,2020-11-11 00:22:11
2212,8,3.351084377,NIGHT,7.420323422,0.176254413,NIGHT,pv_v,0,10,12,0,0,0,12,13.92524183,0.784088675,9.198540133,7,10,-80.94260327,34.18219048,2020-11-11 00:22:12,2020-11-11 00:22:12
2213,10,6.809022634,DAY,7.178315664,3.267567053,DAY,pv_v,0,12,12,0,0,0,11,6.86110183,2.005860714,7.933432954,6,4,-80.86260327,34.26219048,2020-11-11 00:22:13,2020-11-11 00:22:13
2214,7,7.869063402,NIGHT,7.248999007,5.64831892,NIGHT,pv_v,0,11,11,0,0,0,12,13.61536724,6.030194802,2.135001399,5,6,-80.98260327,34.14219048,2020-11-11 00:22:14,2020-11-11 00:22:14
2215,4,6.379368224,DAY,8.113380321,8.888675425,DAY,pv_v,0,11,10,0,0,0,10,5.39102457,1.805509269,5.737710363,5,3,-81.10260327,34.02219048,2020-11-11 00:22:15,2020-11-11 00:22:15
2216,4,5.19519422,NIGHT,1.927297261,8.84243902,NIGHT,pv_v,0,10,11,0,0,0,12,8.369159956,9.434635066,5.094483853,11,7,-81.10260327,34.02219048,2020-11-11 00:22:16,2020-11-11 00:22:16
2217,5,9.44913984,DAY,4.186818163,1.432421366,DAY,pv_v,0,12,12,0,0,0,10,14.9544082,4.435048231,8.600266134,8,3,-81.06260327,34.06219048,2020-11-11 00:22:17,2020-11-11 00:22:17
2218,0,9.771727162,NIGHT,4.181339867,2.094458145,NIGHT,pv_v,0,10,11,0,0,0,12,11.63315544,9.918466872,2.662308447,10,8,-81.26260327,33.86219048,2020-11-11 00:22:18,2020-11-11 00:22:18
2219,9,6.391774189,DAY,4.089745294,2.93994038,DAY,pv_v,0,10,11,0,0,0,10,12.07465285,5.471520709,5.610427485,8,6,-80.90260327,34.22219048,2020-11-11 00:22:19,2020-11-11 00:22:19
2220,5,7.809951641,NIGHT,5.00607014,4.938652761,NIGHT,pv_v,0,10,10,0,0,0,10,12.43320658,7.094258933,8.766969839,7,2,-81.06260327,34.06219048,2020-11-11 00:22:20,2020-11-11 00:22:20
2221,8,2.145888656,DAY,6.161402828,5.788366273,DAY,pv_v,0,11,12,0,0,0,11,5.936088777,1.246534405,9.865761573,9,11,-80.94260327,34.18219048,2020-11-11 00:22:21,2020-11-11 00:22:21
2222,10,3.070922986,NIGHT,3.1849271,8.609334398,NIGHT,pv_v,0,11,11,0,0,0,11,7.4372209,2.266108967,8.314126128,4,4,-80.86260327,34.26219048,2020-11-11 00:22:22,2020-11-11 00:22:22
2223,4,3.523488448,DAY,9.115725473,4.412608333,DAY,pv_v,0,10,12,0,0,0,12,14.58608477,8.836929898,1.784565718,6,3,-81.10260327,34.02219048,2020-11-11 00:22:23,2020-11-11 00:22:23
2224,4,7.830776458,NIGHT,0.028384219,1.487449999,NIGHT,pv_v,0,10,10,0,0,0,11,6.557702188,5.008267617,5.701926153,8,10,-81.10260327,34.02219048,2020-11-11 00:22:24,2020-11-11 00:22:24
2225,3,5.952748187,DAY,0.970554079,8.490079486,DAY,pv_v,0,10,11,0,0,0,10,13.13156347,2.867537384,8.564406782,6,3,-81.14260327,33.98219048,2020-11-11 00:22:25,2020-11-11 00:22:25
2226,10,2.194418617,NIGHT,2.462041764,4.718498915,NIGHT,pv_v,0,12,11,0,0,0,12,13.76974545,6.007420002,4.878605208,11,2,-80.86260327,34.26219048,2020-11-11 00:22:26,2020-11-11 00:22:26
2227,6,8.478106793,DAY,4.883163343,0.955984996,DAY,pv_v,0,12,11,0,0,0,11,6.259399373,8.066284879,0.581010867,9,5,-81.02260327,34.10219048,2020-11-11 00:22:27,2020-11-11 00:22:27
2228,3,8.268811333,NIGHT,2.945394454,2.580087783,NIGHT,pv_v,0,10,11,0,0,0,12,10.53761577,8.1759585,7.117778094,6,6,-81.14260327,33.98219048,2020-11-11 00:22:28,2020-11-11 00:22:28
2229,1,6.848094414,DAY,5.115824735,4.868121652,DAY,pv_v,0,12,12,0,0,0,10,11.65528561,5.165545447,2.960509904,9,7,-81.22260327,33.90219048,2020-11-11 00:22:29,2020-11-11 00:22:29
2230,8,8.242723516,NIGHT,0.621096045,6.48388523,NIGHT,pv_v,0,11,12,0,0,0,12,5.534822129,2.769436811,3.061216177,3,3,-80.94260327,34.18219048,2020-11-11 00:22:30,2020-11-11 00:22:30
2231,8,0.989663282,DAY,8.118945329,3.130351472,DAY,pv_v,0,10,10,0,0,0,10,10.44504068,7.917217455,0.148747525,2,7,-80.94260327,34.18219048,2020-11-11 00:22:31,2020-11-11 00:22:31
2232,8,2.683378555,NIGHT,3.591777705,9.331347441,NIGHT,pv_v,0,11,11,0,0,0,11,13.82829208,6.164736442,4.499149809,4,8,-80.94260327,34.18219048,2020-11-11 00:22:32,2020-11-11 00:22:32
2233,9,9.9012376,DAY,9.44538654,3.27538179,DAY,pv_v,0,11,11,0,0,0,11,8.11246188,9.815138858,9.028012155,8,8,-80.90260327,34.22219048,2020-11-11 00:22:33,2020-11-11 00:22:33
2234,10,1.547130618,NIGHT,2.899561129,7.705871437,NIGHT,pv_v,0,12,12,0,0,0,12,7.850688561,6.479808384,9.53461092,2,3,-80.86260327,34.26219048,2020-11-11 00:22:34,2020-11-11 00:22:34
2235,3,0.979207038,DAY,2.249549085,3.417153937,DAY,pv_v,0,12,12,0,0,0,11,7.961384252,1.168756519,3.536074981,10,4,-81.14260327,33.98219048,2020-11-11 00:22:35,2020-11-11 00:22:35
2236,0,5.414666402,NIGHT,9.499998328,8.908262073,NIGHT,pv_v,0,11,11,0,0,0,10,11.43549791,4.237940583,1.173409642,6,7,-81.26260327,33.86219048,2020-11-11 00:22:36,2020-11-11 00:22:36
2237,10,4.234426385,DAY,5.016957732,2.039648854,DAY,pv_v,0,10,10,0,0,0,11,8.50644871,2.697943572,7.868243559,5,9,-80.86260327,34.26219048,2020-11-11 00:22:37,2020-11-11 00:22:37
2238,7,2.852956949,NIGHT,1.996343586,9.37644384,NIGHT,pv_v,0,10,12,0,0,0,12,14.38785853,6.764621888,1.596837354,7,3,-80.98260327,34.14219048,2020-11-11 00:22:38,2020-11-11 00:22:38
2239,3,0.167237247,DAY,1.498478304,2.669644858,DAY,pv_v,0,12,11,0,0,0,12,5.438709232,0.162075601,8.520684094,2,8,-81.14260327,33.98219048,2020-11-11 00:22:39,2020-11-11 00:22:39
2240,7,1.87061757,NIGHT,2.287008604,1.801037113,NIGHT,pv_v,0,11,10,0,0,0,12,14.58719966,4.990289653,0.85373551,8,6,-80.98260327,34.14219048,2020-11-11 00:22:40,2020-11-11 00:22:40
2241,4,1.531225347,DAY,2.393385807,3.08203143,DAY,pv_v,0,12,10,0,0,0,11,6.620733724,0.844009006,6.243744134,10,11,-81.10260327,34.02219048,2020-11-11 00:22:41,2020-11-11 00:22:41
2242,0,3.41235036,NIGHT,0.630012533,3.610535991,NIGHT,pv_v,0,11,11,0,0,0,10,9.447209297,2.037351925,8.765700352,8,8,-81.26260327,33.86219048,2020-11-11 00:22:42,2020-11-11 00:22:42
2243,4,4.721578143,DAY,6.154074717,4.860275936,DAY,pv_v,0,11,12,0,0,0,10,11.96862372,0.015632056,6.87236957,2,9,-81.10260327,34.02219048,2020-11-11 00:22:43,2020-11-11 00:22:43
2244,3,2.592241164,NIGHT,4.195243473,5.870836253,NIGHT,pv_v,0,12,10,0,0,0,12,14.19502562,7.178074783,4.053382542,10,6,-81.14260327,33.98219048,2020-11-11 00:22:44,2020-11-11 00:22:44
2245,2,2.454885772,DAY,7.262246243,4.174130817,DAY,pv_v,0,11,11,0,0,0,12,10.31560109,8.492766025,1.566825875,11,2,-81.18260327,33.94219048,2020-11-11 00:22:45,2020-11-11 00:22:45
2246,1,3.325898332,NIGHT,2.922609792,9.529083909,NIGHT,pv_v,0,10,10,0,0,0,10,8.27797521,0.18167127,7.694390827,10,7,-81.22260327,33.90219048,2020-11-11 00:22:46,2020-11-11 00:22:46
2247,2,8.249706733,DAY,4.539115765,3.714414526,DAY,pv_v,0,10,12,0,0,0,10,7.641745899,8.322620718,8.336065847,2,7,-81.18260327,33.94219048,2020-11-11 00:22:47,2020-11-11 00:22:47
2248,2,7.933172262,NIGHT,2.043411477,9.3808578,NIGHT,pv_v,0,12,12,0,0,0,12,9.815777165,8.321754099,4.799345647,11,6,-81.18260327,33.94219048,2020-11-11 00:22:48,2020-11-11 00:22:48
2249,10,9.329045136,DAY,5.506724013,6.92012907,DAY,pv_v,0,12,12,0,0,0,10,10.21747024,5.849673163,9.916100982,2,7,-80.86260327,34.26219048,2020-11-11 00:22:49,2020-11-11 00:22:49
2250,0,3.366464802,NIGHT,9.171251182,6.139697064,NIGHT,pv_v,0,11,12,0,0,0,11,14.16362476,2.732755673,9.32021167,3,11,-81.26260327,33.86219048,2020-11-11 00:22:50,2020-11-11 00:22:50
2251,6,1.566097632,DAY,2.500095992,9.123954007,DAY,pv_v,0,12,12,0,0,0,10,9.366284829,6.664340639,9.01585273,5,10,-81.02260327,34.10219048,2020-11-11 00:22:51,2020-11-11 00:22:51
2252,8,5.027119056,NIGHT,6.775742554,8.955980985,NIGHT,pv_v,0,11,10,0,0,0,12,7.21503078,9.439498116,7.030304331,2,4,-80.94260327,34.18219048,2020-11-11 00:22:52,2020-11-11 00:22:52
